1,1657,3.75,4.75,4.83,6.0,5.25,2.6,4.6
1,1658,2.75,4.25,4.58,6.75,3.0,5.2,3.2
1,1659,3.5,5.0,5.08,6.75,5.75,4.8,3.2
1,1660,2.75,4.75,5.25,8.25,6.75,6.0,7.4
1,1661,4.5,4.5,5.42,7.25,5.0,4.6,4.8
1,1662,3.5,5.5,5.33,7.0,7.5,6.4,4.6
1,1663,3.5,7.25,6.08,7.5,7.5,6.2,8.4
1,1664,4.0,6.25,6.33,8.75,6.75,7.0,8.8
1,1665,6.5,6.5,7.25,8.75,6.75,6.2,7.6
1,1666,5.0,4.25,5.92,8.5,8.0,7.0,8.2
1,1667,3.5,5.75,5.42,7.0,7.0,6.6,7.6
1,1668,4.25,5.75,,8.0,6.5,5.4
1,1669,3.0,5.0,4.92,6.75,4.0,4.8,4.6
1,1671,3.75,6.25,5.75,7.25,7.25,6.8,6.8
1,1672,3.75,3.75,4.33,5.5,7.0,6.4,7.4
1,1673,4.75,4.75,5.75,7.75,4.5,5.4,6.4
1,1674,3.5,6.75,6.17,8.25,6.75,5.6,6.4
1,1675,3.0,5.5,5.5,8.0,5.5,2.0,4.8
1,1676,2.75,4.75,,7.5,5.0,6.0
1,1677,4.5,7.0,6.58,8.25,5.0,4.6,5.6
1,1678,3.75,4.75,4.33,4.5,6.5,4.6,4.4
1,1679,3.5,2.75,3.42,4.0,2.0,3.0,2.8
1,1680,3.5,5.25,,6.25,5.5,4.0
1,1681,3.0,5.75,5.33,7.25,7.25,7.6,8.0
1,1682,2.5,5.75,5.42,8.0,3.5,2.4,2.6
1,1683,3.5,5.75,5.5,7.25,7.5,5.2,6.8
1,1684,4.25,6.75,6.08,7.25,6.75,5.6,4.2
1,1685,4.75,6.5,6.5,8.25,6.5,5.6,5.0
1,1686,6.25,7.0,,7.75,7.25,5.0
1,1687,3.0,6.25,5.92,8.5,7.0,6.6,5.4
1,1688,3.0,4.75,5.75,9.5,6.75,4.4,5.8
1,1689,4.0,4.5,5.17,7.0,7.0,7.8,8.0
1,1690,4.0,6.5,5.83,7.0,7.0,4.2,7.4
1,1691,2.75,5.25,5.08,7.25,5.25,3.4,3.8
1,1692,4.25,6.25,5.83,7.0,5.25,4.8,4.8
1,1693,3.0,4.0,5.08,8.25,8.0,5.2,7.4
1,1694,6.0,7.75,7.25,8.0,5.0,5.0,6.6
1,1695,4.5,6.25,6.08,7.5,6.0,3.4,4.4
1,1696,3.75,6.5,5.92,7.5,6.5,4.4,3.8
1,1697,4.5,5.5,6.08,8.25,7.0,5.4,6.6
1,1698,4.75,6.5,6.67,8.75,6.75,5.6,4.8
1,1699,4.0,5.5,5.92,8.25,7.5,4.8,7.0
1,1700,4.25,5.25,5.75,7.75,8.0,6.8,7.8
1,1701,5.25,6.25,6.75,8.75,5.75,5.8,8.8
1,1702,5.5,7.0,7.25,9.25,7.0,6.2,7.2
1,1703,4.5,5.25,6.25,9.0,6.0,5.4,4.4
1,1704,3.75,7.0,6.25,8.0,7.0,5.8,7.0
1,1705,3.0,5.25,5.17,7.25,5.5,4.0,4.2
1,1706,4.75,4.75,5.75,7.75,7.5,5.2,8.0
1,1707,3.75,4.5,5.17,7.25,3.0,3.8,2.4
1,1708,5.25,4.0,5.42,7.0,5.5,6.6,6.2
1,1709,4.25,8.0,7.17,9.25,7.75,5.8,6.8
1,1710,4.5,5.5,6.25,8.75,6.25,7.2,8.0
1,1711,2.75,4.5,4.75,7.0,7.0,6.2,4.8
1,1712,4.75,7.0,5.92,6.0,8.0,6.8,7.0
1,1713,4.0,5.75,6.33,9.25,6.75,6.8,8.8
1,1714,2.75,4.75,5.08,7.75,6.5,5.4,5.8
1,1715,3.5,5.25,5.25,7.0,7.25,5.8,5.8
1,1716,4.25,7.25,6.58,8.25,8.0,5.2,3.4
1,1717,5.5,8.5,7.67,9.0,5.5,4.0,2.8
1,1718,3.5,6.25,5.08,5.5,7.25,4.8,7.4
1,1719,2.5,3.25,3.67,5.25,5.75,5.2,6.0
1,1720,3.75,5.75,5.83,8.0,7.25,6.0,8.6
1,1721,5.25,7.0,6.67,7.75,7.25,5.2,4.6
1,1722,3.25,4.0,4.75,7.0,5.75,4.8,6.0
1,1723,,5.0,,,2.5,1.8,,3.0,3.5,,2.5
1,1724,4.0,4.75,,,3.0,3.0,3.2,4.25,3.5,3.58,3.0
1,1725,,8.25,7.83,8.25,6.75,5.8,9.2,4.25,6.5,,4.25
1,1726,4.25,4.25,5.42,7.75,6.75,6.6,7.4,3.0,5.5,5.17,7.0
1,1727,,7.0,6.92,8.25,8.25,6.2,8.6,4.75,6.0,,4.25
1,1728,4.0,4.0,,,1.25,3.0,,3.0,2.75,2.5,1.75
1,1729,4.5,6.25,5.83,6.75,8.0,5.4,4.2,3.0,5.25,3.67,2.75
1,1730,2.75,4.25,4.75,7.25,7.0,5.4,,,,,,6.6
1,1731,2.0,3.5,,,2.0,3.4,,2.25,2.5,2.58,3.0
1,1732,,,,,8.0,6.8,,3.5,4.5,3.67,3.0,,7.2
1,1733,3.5,5.75,5.92,8.5,8.0,6.4,8.4,4.25,5.0,4.83,5.25
1,1734,2.5,5.0,,,1.5,2.4
1,1735,2.5,5.25,5.42,8.5,5.75,4.2,7.6,4.0,3.0,2.83,1.5
1,1736,3.75,7.0,6.08,7.5,6.75,6.6,7.4,4.5,3.25,3.67,3.25
1,1737,2.75,3.5,,,2.0,2.4
1,1738,3.25,3.75,,,1.5,2.4
1,1739,4.75,4.5,4.92,5.5,2.75,6.2,7.4,2.75,6.5,4.42,4.0
1,1740,3.25,4.0,4.75,7.0,4.25,5.2,8.2,3.0,2.0,2.83,3.5
1,1741,3.75,5.5,,,2.5,3.4,,4.5,1.75,2.75,2.0
1,1742,2.25,7.0,,,5.25,5.4,,4.0,3.75,3.92,4.0
1,1743,3.75,4.0,,,1.75,2.6
1,1744,2.5,5.25,4.92,7.0,7.0,5.8,,,,,,8.0
1,1745,3.0,3.5,4.83,8.0,6.5,7.4,6.6,6.25,4.5,5.83,6.75
1,1746,2.75,5.25,4.5,5.5,4.5,4.6,3.6,4.25,2.75,3.25,2.75
1,1747,2.75,4.0,,,2.75,2.4,,1.75,3.75,2.83,3.0
1,1748,4.25,5.0,5.17,6.25,6.75,6.6,6.2,4.0,5.5,4.17,3.0
1,1749,4.5,7.0,6.42,7.75,6.0,6.8,6.8,3.25,8.25,4.75,2.75
1,1750,4.0,6.25,,,3.25,3.6,,5.25,3.0,3.58,2.5
1,1751,5.0,8.0,6.75,7.25,6.75,7.4,6.2,3.0,5.75,4.5,4.75
1,1752,2.75,5.5,,,3.0,4.0,,2.75,3.25,3.08,3.25
1,1753,1.5,2.75,,,2.25,1.6
1,1754,3.0,5.75,,,3.5,3.4,,4.75,3.75,3.75,2.75
1,1755,2.75,4.0,,,1.25,2.8,,2.25,2.5,2.17,1.75
1,1756,5.5,5.25,5.75,6.5,5.0,3.8,4.4,2.75,3.5,3.42,4.0
1,1757,4.75,6.75,6.42,7.75,5.5,7.0,2.8,6.25,2.75,5.17,6.5
1,1758,2.25,4.5,4.33,6.25,5.5,6.0,4.8,4.0,5.0,4.92,5.75
1,1759,3.5,5.75,5.67,7.75,5.0,5.8,5.6,3.5,6.5,4.58,3.75
1,1760,1.25,3.5,,,2.5,2.2,,3.25,3.0,2.75,2.0
1,1761,2.5,3.0,,,1.5,2.2,,2.0,2.5,2.58,3.25
1,1762,6.25,6.0,6.33,6.75,7.25,6.8,7.2,3.75,4.5,4.08,4.0
1,1763,3.25,4.5,,,3.5,3.4,,3.5,2.5,3.17,3.5
1,1764,2.75,5.5,4.75,6.0,4.75,2.0,4.2,3.5,2.75,3.08,3.0
1,1765,3.5,4.0,,,3.75,2.6
1,1766,3.25,3.0,,,3.0,2.8,5.2,2.75,1.75,2.5,3.0
1,1767,2.5,7.25,,8.25,6.75,5.4,,4.5,3.75,3.67,2.75
1,1768,4.25,7.25,6.5,8.0,6.25,7.2,9.0,5.5,7.25,6.17,5.75
1,1769,1.75,3.25,,,2.5,2.0,,2.25,3.5,2.83,2.75
1,1770,2.5,1.0,,,1.5,2.2,,3.75,1.75,2.75,2.75
1,1771,4.75,6.0,,7.25,4.5,4.6,,4.25,2.75,3.08,2.25
1,1772,4.0,5.75,,,4.5,4.6
1,1773,3.25,6.0,5.17,6.25,4.0,3.6,2.8
1,1774,,2.75,,,1.25,2.8,,2.5,3.0,,3.5
1,1776,4.0,6.0,5.5,6.5,6.0,4.6,7.0,4.5,6.25,5.17,4.75
1,1777,,6.0,5.58,5.5,6.0,5.0,4.2,4.0,4.25,,3.75
1,1778,3.25,7.5,,,3.5,2.2,,4.25,3.5,3.25,2.0
1,1779,2.75,5.25,5.25,7.75,7.25,5.6,7.6,3.75,4.25,3.83,3.5
1,1780,2.75,5.0,4.92,7.0,4.5,7.6,8.4,4.5,6.25,4.42,2.5
1,1781,4.25,6.0,6.25,8.5,7.5,6.6,5.0,4.75,5.25,4.33,3.0
1,1782,3.0,5.0,,,5.5,3.4
1,1783,2.5,6.5,5.25,6.75,6.75,6.2,7.8,4.0,5.5,4.17,3.0
1,1784,2.75,5.25,,,1.25,2.2
1,1785,6.75,7.5,,9.75,5.75,6.2,,5.25,6.75,5.42,4.25
1,1786,4.0,7.0,6.17,7.5,7.0,5.8,8.6,3.5,3.75,3.42,3.0
1,1787,3.75,6.25,6.25,8.75,7.0,6.2,7.8,4.75,3.5,3.67,2.75
1,1789,2.75,3.75,4.33,6.5,5.5,6.4,6.4,3.75,5.0,4.08,3.5
1,1790,2.25,5.0,,,4.25,1.6,,4.25,2.25,2.92,2.25
1,1791,3.75,4.25,,7.0,5.0,4.0,,4.75,3.75,3.92,3.25
1,1792,2.0,4.0,,,3.75,2.6,,3.0,3.25,2.83,2.25
1,1793,2.25,4.5,,,3.25,3.0,,4.0,3.25,3.08,2.0
1,1794,3.0,6.25,5.75,8.0,6.0,5.8,5.2,3.75,5.0,4.42,4.5
1,1795,6.0,6.5,7.08,8.75,4.25,5.8,8.0,6.0,2.75,3.83,2.75
1,1796,5.0,5.25,,,5.5,6.4,7.0
1,1797,4.0,4.0,5.08,7.25,5.0,3.4,4.2
1,1798,2.0,4.0,,,2.0,1.8,,3.5,3.75,3.25,2.5
1,1799,3.75,7.5,,6.75,6.25,7.2,,4.75,4.25,5.42,7.25
1,1800,3.75,6.0,5.17,5.75,6.25,4.8,5.0,3.25,5.75,4.5,4.5
1,1801,2.5,6.25,,,3.0,2.6
1,1802,2.0,3.25,,,4.0,2.4,,3.25,1.25,2.08,1.75
1,1803,2.5,2.75,,,1.75,2.4,,3.25,3.25,3.17,3.0
1,1804,3.0,4.75,,,2.0,3.0,,2.75,3.0,2.75,2.5
1,1805,2.25,6.0,5.42,8.0,6.75,6.2,,,,,,6.8
1,1807,3.5,6.0,5.42,6.75,7.0,6.0,,,,,,,6.0
1,1808,3.25,5.75,5.67,8.0,6.25,6.8,9.0,3.75,6.5,4.67,3.75
1,1809,3.75,5.0,5.08,6.5,4.0,5.4,4.0,4.0,3.75,3.58,3.0
1,1810,4.0,7.5,6.25,7.25,5.75,7.2,8.4,4.5,7.75,5.5,4.25
1,1811,4.75,6.0,6.17,7.75,5.5,6.6,6.2,4.25,5.0,4.33,3.75
1,1812,2.75,4.75,,,2.5,3.0,,3.75,2.5,3.25,3.5
1,1813,3.75,2.75,,,1.25,3.0,,3.75,3.0,3.75,4.5
1,1814,2.25,7.25,5.5,7.0,4.75,6.4,5.6,5.5,7.25,6.75,7.5
1,1815,4.5,7.5,6.17,6.5,5.5,7.0,8.2,2.0,6.25,3.92,3.5
1,1816,3.75,3.25,,,1.75,3.0
1,1817,3.75,6.0,,8.25,3.75,6.4,,3.0,5.25,3.92,3.5
1,1818,4.0,5.5,5.75,7.75,5.0,6.2,9.4,4.0,4.75,4.08,3.5
1,1819,3.0,4.5,4.42,5.75,5.5,6.8,7.8,2.75,5.5,3.25,1.5
1,1820,2.75,5.0,4.58,6.0,5.25,6.8,3.8,4.75,1.75,4.17,6.0
1,1821,5.0,5.75,5.67,6.25,6.0,6.2,,4.5,4.25,4.08,3.5
1,1822,1.5,4.5,,,1.5,1.8,,3.25,1.25,2.5,3.0
1,1823,3.0,3.25,,,3.0,2.8,,2.0,3.25,2.42,2.0
1,1824,4.75,6.0,6.42,8.5,5.0,5.4,3.2,5.75,4.25,4.5,3.5
1,1825,3.5,5.75,5.17,6.25,3.0,4.2,3.4,4.25,3.25,3.42,2.75
1,1826,,2.5,,,2.5,2.0,,1.75,3.0,,4.25
1,1827,3.0,1.75,2.83,3.75,6.0,7.4,9.0,3.5,2.75,2.83,2.25
1,1828,2.5,4.0,,,3.0,4.0,,3.75,3.25,3.17,2.5
1,1829,3.25,2.25,3.75,5.75,4.0,3.6,3.8,2.0,2.5,2.33,2.5
1,1830,5.0,7.0,6.67,8.0,7.0,6.0,8.6,2.25,6.0,4.17,4.25
1,1831,5.5,7.75,7.25,8.5,6.0,6.2
1,1832,,4.5,3.75,4.75,5.75,5.6,6.4,4.25,5.75,,2.0
1,1833,3.25,5.5,4.92,6.0,7.0,5.4,6.4,4.25,3.75,3.5,2.5
1,1834,2.25,3.75,,,4.75,3.0,3.8,2.75,3.25,2.58,1.75
1,1835,3.25,6.25,,,2.0,2.6,,2.0,2.5,2.75,3.75
1,1836,5.75,5.5,6.42,8.0,6.5,7.8,7.2,7.25,7.25,7.67,8.5
1,1837,4.5,5.75,,,4.25,5.2,,3.75,1.75,3.17,4.0
1,1838,6.75,7.25,7.25,7.75,8.25,5.0
1,1839,4.5,5.5,5.42,6.25,8.5,6.2,5.2,5.25,5.75,4.83,3.5
1,1840,3.0,6.75,,,4.25,4.0,,2.5,3.5,3.08,3.25
1,1841,6.0,6.75,7.17,8.75,6.5,6.4,6.0,5.75,6.25,5.75,5.25
1,1842,5.0,4.75,,,1.5,3.0,,4.5,3.0,3.42,2.75
1,1843,2.0,5.25,4.67,6.75,6.25,5.8,6.0,3.75,2.75,3.25,3.25
1,1844,3.25,6.75,6.08,8.25,6.75,6.8,8.6,5.0,8.25,6.58,6.5
1,1845,4.25,5.75,5.67,7.0,6.0,6.0,3.4,4.5,4.25,4.17,3.75
1,1846,5.25,5.5,5.67,6.25,5.25,5.0,6.8,3.75,2.0,2.83,2.75
1,1847,4.25,6.0,6.25,8.5,5.75,6.2,6.8,3.25,7.25,4.25,2.25
1,1848,3.0,2.5,,,2.25,2.4,,1.25,3.25,2.25,2.25
1,1849,5.75,6.75,6.92,8.25,4.5,6.2,9.2,4.5,4.25,4.33,4.25
1,1850,,,,,4.75,4.2,5.4,3.75,5.5,3.92,2.5
1,1851,,,,,6.25,6.4,7.8,3.5,7.5,5.17,4.5
1,1852,,,,,6.5,5.8,7.0,4.75,5.5,4.75,4.0
1,1853,5.75,6.25,6.17,6.5,7.25,6.4,6.6,5.75,4.0,4.5,3.75
1,1854,,,,,6.25,5.8,7.0,3.5,5.75,3.75,2.0
1,1855,3.25,4.75,,,2.25,2.6,,3.75,2.5,3.08,3.0
1,1856,,,,,5.0,6.6,6.8,5.75,6.75,6.58,7.25
1,1857,,,,,4.5,5.4,7.6,2.25,2.75,3.5,5.5
1,1858,,,,,3.5,7.2,7.8,3.25,6.0,5.08,6.0
1,1859,2.75,7.25,5.92,7.75,7.0,6.4,6.4,3.75,6.5,4.58,3.5
1,1860,,,,,7.0,6.8,7.4,4.25,5.5,4.42,3.5
1,1861,,,,,6.0,8.0,,5.0,8.0,,5.0
1,1862,,,,,6.0,5.2,3.4,4.0,6.5,4.83,4.0
1,1863,,,,,7.0,7.0,7.8,4.25,7.0,5.83,6.25
1,1864,,,,,5.0,7.8,6.6,4.5,7.5,6.33,7.0
1,1865,,,,,6.0,7.2,6.6,6.0,8.25,7.42,8.0
1,1866,,,,,4.0,6.6,,4.25,5.0,,2.75
1,1867,,,,,7.5,7.6,5.0,4.75,6.75,5.75,5.75
1,1868,,,,,8.5,7.8,7.4,4.25,7.75,5.5,4.5
1,1869,,,,,2.0,2.0,,3.75,3.75,3.5,3.0
1,1870,3.5,6.5,5.42,6.25,6.25,5.4,5.4,4.0,6.25,4.33,2.75
1,1871,,,,,4.75,6.4,4.2,3.5,6.75,5.92,7.5
1,1872,4.25,5.5,,,2.5,3.0,,4.5,4.0,3.83,3.0
1,1873,,,,,6.5,7.0,8.0,3.0,7.75,5.92,7.0
1,1874,,,,,6.0,5.2,8.2,5.0,6.25,4.75,3.0
1,1875,,,,,5.25,7.0,7.6,4.25,7.0,4.83,3.25
1,1876,,,,,6.25,6.4,9.6,5.5,5.75,5.67,5.75
1,1877,5.75,6.0,6.75,8.5,7.0,5.8,5.2,4.0,5.75,4.08,2.5
1,1878,4.25,3.75,5.17,7.5,6.75,6.2,7.8,3.75,3.75,4.25,5.25
1,1879,,,,,6.0,7.2,9.0,7.5,4.75,6.17,6.25
1,1880,,,,,3.0,6.4,3.0,4.5,4.5,4.08,3.25
1,1881,,,,,5.5,6.8,9.2,4.75,6.75,5.33,4.5
1,1882,3.25,3.75,4.67,7.0,3.0,6.8,7.4,3.0,5.0,3.67,3.0
1,1883,,6.0,5.17,6.25,4.0,7.4,8.0,3.75,7.75,,3.5
1,1884,,,,,4.5,7.6,8.4,4.0,6.0,5.25,5.75
1,1885,,,,,5.5,5.0,3.6,3.0,3.5,3.83,5.0
1,1886,3.0,5.75,4.92,6.0,5.5,5.6,7.4,5.25,6.75,5.08,3.25
1,1887,4.5,6.25,6.17,7.75,6.0,6.8,8.0,4.75,3.5,3.58,2.5
1,1888,,,,,4.25,5.6,2.2,3.75,5.5,4.83,5.25
1,1889,7.0,7.75,7.92,9.0,7.5,8.4,8.4,4.75,7.25,5.92,5.75
1,1890,2.25,3.5,,,1.75,2.6,,1.75,1.75,1.92,2.25
1,1891,,,,,5.75,7.6,9.0,4.5,8.25,5.58,4.0
1,1892,,,,,6.75,8.6,5.0,7.25,3.25,6.42,8.75
1,1893,,,,,3.75,6.0,4.8,2.25,5.5,3.33,2.25
1,1894,,,,,5.75,5.6,8.2,4.75,6.0,5.17,4.75
1,1895,,,,,5.0,6.4,6.8,4.5,6.0,5.67,6.5
1,1896,,,,,5.25,5.2,4.0,3.0,4.25,4.33,5.75
1,1897,5.5,6.0,6.67,8.5,6.5,7.0,8.8,3.75,7.0,5.58,6.0
1,1898,,,,,3.5,5.6,4.0,4.0,2.25,3.25,3.5
1,1899,,,,,5.5,5.6,8.2,4.0,3.25,3.75,4.0
1,1900,,,,,6.25,7.8,5.0,5.5,8.0,6.75,6.75
1,1901,,,,,4.5,6.6,5.6,2.75,6.25,4.17,3.5
1,1902,,,,,7.0,6.8,6.6,3.5,4.75,4.08,4.0
1,1903,,,,,6.5,5.2,,4.5,3.25,,4.25
1,1904,5.25,6.5,6.92,9.0,6.5,5.0
1,1905,,,,,3.5,6.8,3.0,2.0,5.5,4.5,6.0
1,1906,3.75,5.25,,,2.0,3.4,,4.5,2.5,3.08,2.25
1,1907,5.25,7.75,7.08,8.25,6.75,7.6,5.8,5.75,5.75,5.42,4.75
1,1908,,,,,2.5,7.2,8.4,4.5,6.75,4.75,3.0
1,1909,,,,,5.5,5.4,8.2,4.0,3.5,3.42,2.75
1,1910,,,,,6.0,6.2,5.6,3.75,6.0,4.75,4.5
1,1911,5.25,6.75,,,4.5,3.8,,3.75,3.5,3.42,3.0
1,1912,,,,,4.5,7.6,5.0,4.25,6.0,5.33,5.75
1,1913,,5.75,5.17,7.25,6.0,6.2,4.2,5.5,3.5,,3.0
1,1914,3.0,5.25,,,1.5,2.6
1,1915,,,,,5.25,5.8,6.2,2.5,5.25,3.75,3.5
1,1916,3.75,5.0,5.5,7.75,4.75,7.0,7.6,3.5,5.5,3.83,2.5
1,1917,,,,,4.0,7.6,7.4,4.5,7.5,6.58,7.75
1,1918,2.75,4.5,,,1.75,2.0
1,1919,,,,,5.0,8.4,9.2,3.75,7.75,5.33,4.5
1,1920,,,,,6.5,6.0,,4.5,6.0,,4.5
1,1921,2.5,5.75,5.33,7.75,7.0,7.0,7.8,2.75,5.25,3.92,3.75
1,1922,,,,,6.25,6.8,4.2,3.75,5.75,4.92,5.25
1,1923,,,,,4.0,5.2,3.2,2.75,4.75,4.08,4.75
1,1924,2.5,6.0,5.33,7.5,5.0,5.8,4.4,5.25,3.5,3.42,1.5
1,1925,2.5,4.0,,,5.0,4.4
1,1926,,,,,4.75,5.8,8.0,7.0,6.0,5.75,4.25
1,1927,,,,,6.0,7.4,6.0,2.75,5.5,3.58,2.5
1,1928,,,,,3.0,5.8,5.4,3.5,4.25,3.25,2.0
1,1929,,,,,4.5,7.0,5.0,4.75,6.0,5.58,6.0
1,1930,5.0,5.75,6.33,8.25,4.75,6.0,4.2,3.25,4.75,4.58,5.75
1,1931,,,,,5.25,6.4,7.8,5.25,8.25,6.75,6.75
1,1932,,,,,5.0,3.4,6.2,3.0,2.0,2.83,3.5
1,1933,,,,,5.0,6.2,6.6,4.5,7.5,6.08,6.25
1,1934,3.75,4.25,5.25,7.75,6.0,7.2,5.4,5.0,4.25,3.75,2.0
1,1935,3.25,6.25,5.42,6.75,4.5,6.2,5.4,4.25,5.5,4.33,3.25
1,1936,,3.25,3.75,5.0,3.25,5.8,5.6,3.75,6.75,,1.5
1,1937,,,,,6.5,6.8,4.0,7.25,4.75,6.08,6.25
1,1938,2.75,5.5,,,2.75,2.8,,4.0,2.5,3.08,2.75
1,1939,,,,,7.5,6.4,7.0,3.75,5.5,4.42,4.0
1,1940,3.0,4.75,4.75,6.5,7.75,6.8,7.2,2.75,4.5,3.08,2.0
1,1941,3.5,6.25,5.92,8.0,7.5,6.4,4.6,3.75,5.75,4.25,3.25
1,1942,2.5,5.25,4.83,6.75,5.5,5.2,4.0,4.0,4.0,3.92,3.75
1,1943,2.25,4.25,3.58,4.25,5.5,2.2,2.4
1,1944,,,,,5.75,6.6,8.8,3.5,6.5,4.25,2.75
1,1945,,,,,6.0,7.6,,4.25,6.75,,7.0
1,1946,,,,,7.75,7.0,6.2,3.25,6.0,4.92,5.5
1,1947,,,,,5.25,7.6,7.8,3.75,7.5,5.17,4.25
1,1948,,,,,5.5,7.0,9.2,5.0,4.25,4.58,4.5
1,1949,,,,,6.5,7.8,6.0,2.75,6.5,5.25,6.5
1,1950,4.5,5.25,5.83,7.75,6.5,5.8,5.8,3.25,4.25,3.75,3.75
1,1951,,,,,7.0,7.2,6.6,6.5,6.25,6.5,6.75
1,1952,3.75,6.0,5.5,6.75,6.25,5.0,8.0,6.0,2.25,3.75,3.0
1,1953,,,,,4.0,6.8,4.8,3.25,7.0,5.33,5.75
1,1954,,,,,4.0,7.6,8.6,4.25,7.25,5.08,3.75
1,1955,,,,,7.0,6.4,6.8,5.75,4.5,5.42,6.0
1,1956,,,,,5.0,5.6,2.4,3.5,1.5,2.92,3.75
1,1957,,,,,7.0,6.0,8.8,5.0,4.5,4.92,5.25
1,1958,,,,,5.5,7.2,6.2,2.75,5.25,3.75,3.25
1,1959,,,,,7.25,7.4,7.0,6.75,4.0,5.25,5.0
1,1960,,,,,6.0,6.8,5.0,4.75,6.25,5.5,5.5
1,1961,,,,,6.5,5.8,5.4,3.5,4.25,3.67,3.25
1,1962,,,,,5.5,6.4,,4.25,4.0,,6.75
1,1963,,,,,6.5,5.4,4.6,4.25,5.0,5.08,6.0
1,1964,1.75,4.25,,,2.75,3.4
1,1965,,,,,7.25,6.2,5.0,4.0,4.0,4.75,6.25
1,1966,,,,,6.25,6.4,4.6,5.5,7.5,6.42,6.25
1,1967,,,,,6.75,5.4,3.0,3.5,5.75,5.42,7.0
1,1968,,,,,6.25,5.6,5.0,3.5,6.25,5.42,6.5
1,1969,,,,,5.5,7.6,6.6,3.5,7.0,5.67,6.5
1,1971,4.5,4.0,4.92,6.25,4.0,3.8,2.8,5.25,3.5,3.83,2.75
1,1972,,,,,4.0,6.2,7.4,5.0,5.5,4.83,4.0
1,1973,,,,,3.5,6.8,4.4,6.5,4.25,5.33,5.25
1,1974,4.75,6.5,6.5,8.25,7.0,6.4,7.8,4.25,2.75,3.33,3.0
1,1975,,6.5,6.33,7.75,5.5,6.4,3.2,5.5,3.25,,3.25
1,1976,,,,,4.0,5.8,3.4,2.0,5.25,3.92,4.5
1,1977,,,,,5.0,6.0,5.4,3.0,5.5,3.42,1.75
1,1978,,,,,5.5,5.8,,4.75,5.75,,4.5
1,1979,,,,,6.0,6.4,8.2,3.5,5.25,4.17,3.75
1,1980,,,,,6.0,7.8,9.0,7.0,7.5,7.42,7.75
1,1981,,,,,6.0,7.4,6.6,3.75,7.25,6.25,7.75
1,1982,3.75,6.0,,,1.75,2.6
1,1983,,,,,4.75,7.0,3.0,3.75,5.0,4.5,4.75
1,1984,,,,,5.75,5.4,7.8,3.25,5.75,4.33,4.0
1,1985,,,,,7.0,7.4,6.0,6.25,7.0,6.58,6.5
1,1986,4.5,4.0,4.42,4.75,5.75,6.2,7.6,3.25,7.25,4.67,3.5
1,1987,,,,,5.25,6.4,5.4,4.25,3.5,3.5,2.75
1,1988,4.0,5.75,5.92,8.0,5.25,6.8,6.2,2.75,6.25,4.5,4.5
1,1989,,,,,4.25,7.6,8.4,3.5,7.5,5.17,4.5
1,1990,3.5,2.75,,,2.25,2.8
1,1991,,,,,4.75,6.8,5.0,5.25,6.0,4.67,2.75
1,1992,,,,,4.5,6.0,6.2,6.0,4.75,5.25,5.0
1,1993,,,,,5.75,7.0,6.6,4.25,7.75,6.5,7.5
1,1994,,,,,6.5,5.4,6.8,5.0,4.5,4.83,5.0
1,1995,,,,,6.0,6.0,3.8,2.25,5.0,3.75,4.0
1,1996,3.75,3.5,,,5.0,1.8,,1.75,2.0,2.33,3.25
1,1997,,,,,6.75,6.2,5.0,3.0,5.0,3.5,2.5
1,1998,,,,,5.75,6.0,5.4,3.5,4.25,3.83,3.75
1,1999,,,,,5.0,6.8,,3.5,5.25,,6.25
1,2000,,,,,4.5,6.6,8.0,3.0,6.5,4.17,3.0
1,2001,,,,,5.0,6.2,6.4,3.0,6.0,3.67,2.0
1,2002,2.5,6.75,5.25,6.5,6.0,4.8
1,2003,,,,,5.0,5.2,8.0,4.0,4.0,3.58,2.75
1,2004,,,,,8.0,5.8,6.4,5.5,2.5,4.67,6.0
1,2005,5.25,5.25,,7.5,7.5,5.8
1,2006,,,,,6.0,6.4,7.4,4.25,6.5,4.83,3.75
1,2007,,,,,5.25,6.2,6.0,4.25,5.75,5.33,6.0
1,2008,,,,,4.5,6.6,3.8,3.0,3.25,2.83,2.25
1,2009,,,,,7.0,6.2,6.6,5.0,6.5,6.33,7.5
1,2010,1.75,5.25,,,3.5,3.8
1,2011,,,,,4.0,4.6,3.2,3.5,3.0,3.25,3.25
1,2012,,,,,5.0,6.8,6.6,4.0,6.75,4.92,4.0
1,2013,,,,,4.0,6.2,5.8,2.0,4.25,3.58,4.5
1,2014,,,,,4.0,5.8,5.0,4.0,4.5,4.83,6.0
1,2015,4.75,5.75,6.17,8.0,4.5,5.4,4.8,4.75,3.25,3.33,2.0
1,2016,,,,,4.0,6.4,,4.25,3.75,4.42,5.25
1,2017,4.25,4.75,5.17,6.5,5.0,5.8,5.0,2.0,5.0,3.92,4.75
1,2018,,,,,5.25,6.4,4.2,3.75,5.25,4.67,5.0
1,2019,,,,,7.25,6.2,6.6,6.75,3.75,5.5,6.0
1,2020,3.25,4.0,,,4.5,4.8,4.2,3.0,1.75,2.17,1.75
1,2021,,,,,6.25,7.2,8.2,5.25,6.5,5.25,4.0
1,2022,,,,,6.75,6.4,6.4,2.5,5.0,3.75,3.75
1,2023,,,,,3.75,6.8,3.6,4.75,6.25,4.92,3.75
1,2024,,,,,6.5,7.0,,5.75,5.75,,6.5
